
    // Baseline
    private static List<SurfaceType> getSurfaces() {
        List<SurfaceType> list = new ArrayList<>();
        list.add(new SurfaceType(false, 61.735, 8.071, 1.6779, 54.57, 55.2,	"N-LAK12"));
        list.add(new SurfaceType(false, 1737.298,	0.1,	0,	54.57, 0, null));
        list.add(new SurfaceType(false, 29.78276,	8.0,	1.883,	46.571,	40.8,	"S-LAH58"));
        list.add(new SurfaceType(false, 68.0106, 1.7857, 0,44.644, 0, null));
        list.add(new SurfaceType(false, 120.3241,	4.0714,	1.7847,	45.214,	26.08,	"SF56A"));
        list.add(new SurfaceType(false, 19.322, 9.35, 0,31.6,0,null));
        list.add(new SurfaceType(true, 0, 7.1,	0,	30.6,0,null	));
        list.add(new SurfaceType(false, -23.596,	1.357,	1.72825,	31.0,	28.41,	"SF10"));
        list.add(new SurfaceType(false, 92.80589,	8.7143,	1.883,	37.643,	40.8,	"S-LAH58"));
        list.add(new SurfaceType(false, -31.71798,	0.1,		0, 37.714, 0, null));
        list.add(new SurfaceType(false, 91.644,	4.0,	1.788,	35.286,	47.49,	"N-LAF21"));
        list.add(new SurfaceType(false, 554.8661,	0.1, 0,		35.286, 0, null	));
        list.add(new SurfaceType(false, 82.33929,	4,	1.788,	33.429,	47.49,	"N-LAF21"));
        list.add(new SurfaceType(false, -195.9143,	27.365, 0,		33.429, 0, null));
        return list;
    }

242.25325916035965	281.3698476158148	52.23512833258424	27.821457451221722	1.0000000000000002	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.596	92.80589	-31.71798	91.644	554.8661	82.33929	-195.9143
291.9794996247057	295.7479720088829	52.36510481710359	27.85562756099698	0.9999999999999998	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	91.644	554.8661	82.33929	-195.9143
284.5040712987421	290.86913221599633	52.32811094718172	27.840601158872904	1.0000000000000004	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	92.56044	560.414761	81.5158971	-195.9143
302.98697277136927	302.55124431549734	52.386191955265744	27.87150252625849	1.0000000000000002	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	92.56044	560.414761	81.5158971	-197.873443
265.6294645345757	278.9607585539565	52.26898915424809	27.809146053250533	1.0000000000000004	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	92.56044	560.414761	81.5158971	-193.95515699999999
297.2201201647218	299.5109581038051	52.37211317289249	27.865996072540995	1.0000000000000002	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	92.56044	549.3174389999999	81.5158971	-195.9143
278.3364674648591	287.5888313120575	52.312887752501744	27.834483589427034	1.0000000000000002	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	92.56044	549.3174389999999	81.5158971	-193.95515699999999
252.08169392730895	266.55323109098583	52.228238492184936	27.77051669681649	1.0	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	90.72756000000001	554.8661	82.33929	-195.9143
245.8134691254861	262.2936918381868	52.2065762042794	27.758019947563874	1.0	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	90.72756000000001	560.414761	82.33929	-195.9143
285.2737840453608	290.8707439084892	52.35280461444623	27.842092006446045	1.0000000000000002	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	90.72756000000001	560.414761	83.16268290000001	-195.9143
266.4151634207999	278.96942185366566	52.2936517580508	27.810633533832505	1.0	42.88249545068117	62.35235	1754.67098	29.484932399999998	67.330494	121.527341	19.12878	0.0	-23.83196	93.7339489	-32.0351598	90.72756000000001	560.414761	83.16268290000001	-193.95515699999999
